plu,campaign,clasificacion,TIPO_PRENDA,color_comercial,codigo_color,TALLA_EDAD,grupo_articulo,dda,fac,precio,upe,color
993388,3,Moda,PANTALON LARGO,Rosado,Rosado 13-1409,2 to 5 years,PANTALON LARGO,58.0,58,27990.0,0.0001149557420393147,Pink
993389,3,Moda,PANTALON LARGO,Rosado,Rosado 15-1626,2 to 5 years,PANTALON LARGO,99.0,60,27990.0,0.00011380618461892174,Pink
993390,3,Moda,PANTALON LARGO,Rosado,Rosado 13-1409,2 to 5 years,PANTALON LARGO,73.0,71,27990.0,0.00011819393195591515,Pink
993391,3,Moda,PANTALON LARGO,Rosado,Rosado 15-1626,2 to 5 years,PANTALON LARGO,122.0,56,27990.0,0.00011785378595627246,Pink
993392,3,Moda,PANTALON LARGO,Rosado,Rosado 13-1409,2 to 5 years,PANTALON LARGO,90.0,90,27990.0,0.00010665996684060136,Pink
993393,3,Moda,PANTALON LARGO,Rosado,Rosado 15-1626,2 to 5 years,PANTALON LARGO,237.0,101,27990.0,0.00011399376930258445,Pink
993394,3,Moda,PANTALON LARGO,Rosado,Rosado 13-1409,2 to 5 years,PANTALON LARGO,155.0,143,27990.0,0.00011349133768212631,Pink
993450,3,Moda,CAMISETA,Amarillo,Rosado 13-1409,2 to 5 years,CAMISETA,10.0,10,31990.0,0.0001045052200357408,Yellow
993451,3,Moda,CAMISETA,Amarillo,Amarillo 12-0727,2 to 5 years,CAMISETA,4.0,4,31990.0,0.00011495574203931487,Yellow
993452,3,Moda,CAMISETA,Amarillo,Rosado 13-1409,2 to 5 years,CAMISETA,31.0,31,31990.0,0.00011136337510058629,Yellow
993453,3,Moda,CAMISETA,Amarillo,Amarillo 12-0727,2 to 5 years,CAMISETA,14.0,14,31990.0,0.00010729202590336055,Yellow
993454,3,Moda,CAMISETA,Amarillo,Rosado 13-1409,2 to 5 years,CAMISETA,32.0,32,31990.0,0.00011495574203931488,Yellow
993455,3,Moda,CAMISETA,Amarillo,Amarillo 12-0727,2 to 5 years,CAMISETA,7.0,7,31990.0,0.00011495574203931488,Yellow
993456,3,Moda,CAMISETA,Amarillo,Rosado 13-1409,2 to 5 years,CAMISETA,64.0,64,31990.0,0.00011318719216178675,Yellow
993457,3,Moda,CAMISETA,Amarillo,Amarillo 12-0727,2 to 5 years,CAMISETA,16.0,16,31990.0,0.00011495574203931488,Yellow
993458,3,Moda,CAMISETA,Amarillo,Rosado 13-1409,2 to 5 years,CAMISETA,94.0,94,31990.0,0.00011619182528704942,Yellow
993459,3,Moda,CAMISETA,Amarillo,Amarillo 12-0727,2 to 5 years,CAMISETA,21.0,21,31990.0,0.0001270563464645059,Yellow
993505,3,Moda,CAMISETA,Blanco,Blanco 10-0000,2 to 5 years,CAMISETA,25.0,25,29990.0,0.00011053436734549507,White
993506,3,Moda,CAMISETA,Blanco,Rojo 18-1662,2 to 5 years,CAMISETA,26.0,18,29990.0,0.00011495574203931488,White
993507,3,Moda,CAMISETA,Blanco,Blanco 10-0000,2 to 5 years,CAMISETA,34.0,34,29990.0,0.00011167129226676302,White
993508,3,Moda,CAMISETA,Blanco,Rojo 18-1662,2 to 5 years,CAMISETA,64.0,59,29990.0,0.00011318719216178675,White
993509,3,Moda,CAMISETA,Blanco,Blanco 10-0000,2 to 5 years,CAMISETA,36.0,36,29990.0,0.00011495574203931484,White
993510,3,Moda,CAMISETA,Blanco,Rojo 18-1662,2 to 5 years,CAMISETA,90.0,90,29990.0,0.00011245670416889494,White
993511,3,Moda,CAMISETA,Blanco,Blanco 10-0000,2 to 5 years,CAMISETA,35.0,35,29990.0,0.0001183367932757653,White
993512,3,Moda,CAMISETA,Blanco,Rojo 18-1662,2 to 5 years,CAMISETA,92.0,92,29990.0,0.00011883065469232543,White
993513,3,Moda,CAMISETA,Blanco,Blanco 10-0000,2 to 5 years,CAMISETA,67.0,67,29990.0,0.00011326521642108946,White
993514,3,Moda,CAMISETA,Blanco,Rojo 18-1662,2 to 5 years,CAMISETA,104.0,104,29990.0,0.00011837026903058167,White
993532,3,Moda,CAMISETA,Gris Jaspe,Gris Jaspe,6 to 16 years,CAMISETA,28.0,28,31990.0,0.00011099175093451091,Gray
993533,3,Moda,CAMISETA,Gris Jaspe,Naranja 15-1239,6 to 16 years,CAMISETA,60.0,60,31990.0,0.000111247492296111,Gray
993534,3,Moda,CAMISETA,Gris Jaspe,Gris Jaspe,6 to 16 years,CAMISETA,20.0,20,31990.0,0.00010948165908506179,Gray
993535,3,Moda,CAMISETA,Gris Jaspe,Naranja 15-1239,6 to 16 years,CAMISETA,59.0,59,31990.0,0.00011303981300532612,Gray
993536,3,Moda,CAMISETA,Gris Jaspe,Gris Jaspe,6 to 16 years,CAMISETA,20.0,20,31990.0,0.00011495574203931487,Gray
993537,3,Moda,CAMISETA,Gris Jaspe,Naranja 15-1239,6 to 16 years,CAMISETA,42.0,42,31990.0,0.00011495574203931479,Gray
993538,3,Moda,CAMISETA,Gris Jaspe,Gris Jaspe,6 to 16 years,CAMISETA,22.0,22,31990.0,0.00011495574203931488,Gray
993539,3,Moda,CAMISETA,Gris Jaspe,Naranja 15-1239,6 to 16 years,CAMISETA,51.0,51,31990.0,0.00011495574203931473,Gray
993542,3,Moda,CAMISETA,Gris Jaspe,Gris Jaspe,6 to 16 years,CAMISETA,6.0,6,31990.0,0.00011495574203931488,Gray
993543,3,Moda,CAMISETA,Gris Jaspe,Naranja 15-1239,6 to 16 years,CAMISETA,33.0,33,31990.0,0.00010838684249421117,Gray
993544,3,Moda,CAMISETA,Gris Jaspe,Gris Jaspe,6 to 16 years,CAMISETA,20.0,20,31990.0,0.00010948165908506179,Gray
993545,3,Moda,CAMISETA,Gris Jaspe,Naranja 15-1239,6 to 16 years,CAMISETA,52.0,52,31990.0,0.00011720977619694837,Gray
993551,3,Moda,PANTALON LARGO,Azul,Azul 19-4024,6 to 16 years,PANTALON LARGO,5.0,5,59990.0,0.00011495574203931487,Blue
993552,3,Moda,PANTALON LARGO,Azul,Gris 19-4007,6 to 16 years,PANTALON LARGO,52.0,52,59990.0,0.00011495574203931473,Blue
993553,3,Moda,PANTALON LARGO,Azul,Azul 19-4024,6 to 16 years,PANTALON LARGO,13.0,13,59990.0,0.00011495574203931488,Blue
993554,3,Moda,PANTALON LARGO,Azul,Gris 19-4007,6 to 16 years,PANTALON LARGO,40.0,40,59990.0,0.00011215194345299005,Blue
993555,3,Moda,PANTALON LARGO,Azul,Azul 19-4024,6 to 16 years,PANTALON LARGO,5.0,5,59990.0,0.00011495574203931487,Blue
993556,3,Moda,PANTALON LARGO,Azul,Gris 19-4007,6 to 16 years,PANTALON LARGO,40.0,40,59990.0,0.00011495574203931481,Blue
993557,3,Moda,PANTALON LARGO,Azul,Azul 19-4024,6 to 16 years,PANTALON LARGO,12.0,12,59990.0,0.00011495574203931488,Blue
993558,3,Moda,PANTALON LARGO,Azul,Gris 19-4007,6 to 16 years,PANTALON LARGO,50.0,50,59990.0,0.00011270170788168112,Blue
993561,3,Moda,PANTALON LARGO,Azul,Azul 19-4024,6 to 16 years,PANTALON LARGO,7.0,7,59990.0,0.00011495574203931488,Blue
993562,3,Moda,PANTALON LARGO,Azul,Gris 19-4007,6 to 16 years,PANTALON LARGO,22.0,22,59990.0,0.0001099576662984751,Blue
993563,3,Moda,PANTALON LARGO,Azul,Azul 19-4024,6 to 16 years,PANTALON LARGO,12.0,12,59990.0,0.00011495574203931488,Blue
993564,3,Moda,PANTALON LARGO,Azul,Gris 19-4007,6 to 16 years,PANTALON LARGO,27.0,27,59990.0,0.00011495574203931488,Blue
993603,3,Moda,CONJUNTO,Gris/Azul,Gris Jaspe,0 to 24 months,CONJUNTO,7.0,7,69990.0,0.00011495574203931488,Mix
993604,3,Moda,CONJUNTO,Gris/Azul,Rojo 19-1759,0 to 24 months,CONJUNTO,7.0,7,69990.0,0.00011495574203931488,Mix
993605,3,Moda,CONJUNTO,Gris/Azul,Gris Jaspe,0 to 24 months,CONJUNTO,54.0,49,69990.0,0.0001128656376385999,Mix
993606,3,Moda,CONJUNTO,Gris/Azul,Rojo 19-1759,0 to 24 months,CONJUNTO,42.0,42,69990.0,0.00011228235268956328,Mix
993606,7,Moda,CONJUNTO CORTO,Rojo,Rojo 19-1759,0 to 24 months,CONJUNTO,44.0,44,69990.0,8.117032855535272e-05,Red
993607,3,Moda,CONJUNTO,Gris/Azul,Gris Jaspe,0 to 24 months,CONJUNTO,78.0,39,69990.0,0.00011495574203931475,Mix
993608,3,Moda,CONJUNTO,Gris/Azul,Rojo 19-1759,0 to 24 months,CONJUNTO,89.0,89,69990.0,0.00011242924221427494,Mix
993608,7,Moda,CONJUNTO CORTO,Rojo,Rojo 19-1759,0 to 24 months,CONJUNTO,103.0,103,69990.0,7.844546973604256e-05,Red
993609,3,Moda,CONJUNTO,Gris/Azul,Gris Jaspe,0 to 24 months,CONJUNTO,29.0,29,69990.0,0.00011112388397133771,Mix
993610,3,Moda,CONJUNTO,Gris/Azul,Rojo 19-1759,0 to 24 months,CONJUNTO,23.0,23,69990.0,0.00011016591945434342,Mix
993610,7,Moda,CONJUNTO CORTO,Rojo,Rojo 19-1759,0 to 24 months,CONJUNTO,31.0,31,69990.0,6.955319922279912e-05,Red
993611,3,Moda,CONJUNTO,Gris/Azul,Gris Jaspe,0 to 24 months,CONJUNTO,47.0,46,69990.0,0.00011256083074682903,Mix
993612,3,Moda,CONJUNTO,Gris/Azul,Rojo 19-1759,0 to 24 months,CONJUNTO,35.0,35,69990.0,0.00011176252698266723,Mix
993612,7,Moda,CONJUNTO CORTO,Rojo,Rojo 19-1759,0 to 24 months,CONJUNTO,33.0,33,69990.0,7.40405023984636e-05,Red
993626,3,Moda,BODY,Blanco,Blanco 10-0000,0 to 24 months,BODY,5.0,5,49990.0,0.00011495574203931487,White
993628,3,Moda,BODY,Blanco,Blanco 10-0000,0 to 24 months,BODY,8.0,8,49990.0,0.00011495574203931488,White
993630,3,Moda,BODY,Blanco,Blanco 10-0000,0 to 24 months,BODY,19.0,19,49990.0,0.00011495574203931487,White
993632,3,Moda,BODY,Blanco,Blanco 10-0000,0 to 24 months,BODY,11.0,11,49990.0,9.727024326403566e-05,White
993634,3,Moda,BODY,Blanco,Blanco 10-0000,0 to 24 months,BODY,17.0,17,49990.0,0.0001085693119260196,White
993637,3,Moda,PANTALON LARGO,Rosado,Rosado 13-1409,0 to 24 months,PANTALON LARGO,9.0,9,39990.0,9.405469803216671e-05,Pink
993639,3,Moda,PANTALON LARGO,Rosado,Rosado 13-1409,0 to 24 months,PANTALON LARGO,19.0,19,39990.0,0.00011495574203931487,Pink
993641,3,Moda,PANTALON LARGO,Rosado,Rosado 13-1409,0 to 24 months,PANTALON LARGO,49.0,49,39990.0,0.00011495574203931475,Pink
993643,3,Moda,PANTALON LARGO,Rosado,Rosado 13-1409,0 to 24 months,PANTALON LARGO,12.0,12,39990.0,0.00011495574203931488,Pink
993645,3,Moda,PANTALON LARGO,Rosado,Rosado 13-1409,0 to 24 months,PANTALON LARGO,22.0,22,39990.0,0.00011495574203931488,Pink
993646,3,Moda,PANTALON LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,PANTALON LARGO,11.0,11,45990.0,0.00011495574203931488,Gray
993648,3,Moda,PANTALON LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,PANTALON LARGO,8.0,8,45990.0,0.00011495574203931488,Gray
993650,3,Moda,PANTALON LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,PANTALON LARGO,26.0,26,45990.0,0.00011495574203931488,Gray
993652,3,Moda,PANTALON LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,PANTALON LARGO,39.0,39,45990.0,0.00012116956593333183,Gray
993654,3,Moda,PANTALON LARGO,Gris Jaspe,Gris Jaspe,2 to 5 years,PANTALON LARGO,63.0,63,45990.0,0.00011495574203931468,Gray
993683,3,Moda,CONJUNTO,Amarillo/ Blanco,Rosado 15-1626,0 to 24 months,CONJUNTO,20.0,20,55990.0,0.00010948165908506179,Mix
993684,3,Moda,CONJUNTO,Amarillo/ Blanco,Amarillo 12-0727,0 to 24 months,CONJUNTO,15.0,15,55990.0,0.00011495574203931488,Mix
993685,3,Moda,CONJUNTO,Amarillo/ Blanco,Rosado 15-1626,0 to 24 months,CONJUNTO,50.0,50,55990.0,0.00011974556462428621,Mix
993686,3,Moda,CONJUNTO,Amarillo/ Blanco,Amarillo 12-0727,0 to 24 months,CONJUNTO,65.0,65,55990.0,0.000116751925508679,Mix
993686,7,Moda,CONJUNTO CORTO,Amarillo/Blanco,Amarillo 12-0727,0 to 24 months,CONJUNTO,83.0,83,55990.0,8.202683364562839e-05,Mix
993687,3,Moda,CONJUNTO,Amarillo/ Blanco,Rosado 15-1626,0 to 24 months,CONJUNTO,101.0,101,55990.0,0.00011382872496049807,Mix
993688,3,Moda,CONJUNTO,Amarillo/ Blanco,Amarillo 12-0727,0 to 24 months,CONJUNTO,110.0,110,55990.0,0.00011495574203931492,Mix
993688,7,Moda,CONJUNTO CORTO,Amarillo/Blanco,Amarillo 12-0727,0 to 24 months,CONJUNTO,134.0,134,55990.0,7.725017064216814e-05,Mix
993689,3,Moda,CONJUNTO,Amarillo/ Blanco,Rosado 15-1626,0 to 24 months,CONJUNTO,51.0,51,55990.0,0.00011725485688010104,Mix
993690,3,Moda,CONJUNTO,Amarillo/ Blanco,Amarillo 12-0727,0 to 24 months,CONJUNTO,56.0,56,55990.0,0.0001149557420393147,Mix
993691,3,Moda,CONJUNTO,Amarillo/ Blanco,Rosado 15-1626,0 to 24 months,CONJUNTO,50.0,50,55990.0,0.00011495574203931473,Mix
993692,3,Moda,CONJUNTO,Amarillo/ Blanco,Amarillo 12-0727,0 to 24 months,CONJUNTO,53.0,53,55990.0,0.00011495574203931475,Mix
993692,7,Moda,CONJUNTO CORTO,Amarillo/Blanco,Amarillo 12-0727,0 to 24 months,CONJUNTO,98.0,84,55990.0,7.975961428901644e-05,Mix
993707,3,Moda,BUZO O CHAQUETA,Indigo Medio,Indigo Medio,2 to 5 years,BUZO O CHAQUETA,3.0,3,89990.0,0.00011495574203931485,Blue
993708,3,Moda,BUZO O CHAQUETA,Indigo Medio,Indigo Medio,2 to 5 years,BUZO O CHAQUETA,9.0,9,89990.0,0.00010346016783538338,Blue
993709,3,Moda,BUZO O CHAQUETA,Indigo Medio,Indigo Medio,2 to 5 years,BUZO O CHAQUETA,19.0,19,89990.0,0.00010400757613080869,Blue
993710,3,Moda,BUZO O CHAQUETA,Indigo Medio,Indigo Medio,2 to 5 years,BUZO O CHAQUETA,25.0,25,89990.0,0.00011495574203931488,Blue
993711,3,Moda,BUZO O CHAQUETA,Indigo Medio,Indigo Medio,2 to 5 years,BUZO O CHAQUETA,51.0,51,89990.0,0.00011274505469240484,Blue
993733,3,Moda,CONJUNTO,Gris Jaspe/ Azul,Gris Jaspe,0 to 24 months,CONJUNTO,5.0,5,59990.0,9.579645169942906e-05,Mix
993735,3,Moda,CONJUNTO,Gris Jaspe/ Azul,Gris Jaspe,0 to 24 months,CONJUNTO,10.0,10,59990.0,0.00011495574203931487,Mix
993735,7,Moda,CONJUNTO LARGO,Azul,Gris Jaspe,0 to 24 months,CONJUNTO,20.0,20,59990.0,7.218705108677605e-05,Blue
993737,3,Moda,CONJUNTO,Gris Jaspe/ Azul,Gris Jaspe,0 to 24 months,CONJUNTO,17.0,17,59990.0,0.00011495574203931487,Mix
993737,7,Moda,CONJUNTO LARGO,Azul,Gris Jaspe,0 to 24 months,CONJUNTO,39.0,39,59990.0,7.708545812480732e-05,Blue
993739,3,Moda,CONJUNTO,Gris Jaspe/ Azul,Gris Jaspe,0 to 24 months,CONJUNTO,12.0,12,59990.0,0.00011495574203931488,Mix
993741,3,Moda,CONJUNTO,Gris Jaspe/ Azul,Gris Jaspe,0 to 24 months,CONJUNTO,13.0,13,59990.0,0.00010674461760793525,Mix
993790,3,Moda,BUZO O CHAQUETA,Gris Jaspe,Gris Jaspe,6 to 16 years,BUZO O CHAQUETA,19.0,19,45990.0,0.00011495574203931487,Gray
993792,3,Moda,BUZO O CHAQUETA,Gris Jaspe,Gris Jaspe,6 to 16 years,BUZO O CHAQUETA,23.0,23,45990.0,0.00012018100304110191,Gray
993794,3,Moda,BUZO O CHAQUETA,Gris Jaspe,Gris Jaspe,6 to 16 years,BUZO O CHAQUETA,23.0,23,45990.0,0.00010575928267616969,Gray
993796,3,Moda,BUZO O CHAQUETA,Gris Jaspe,Gris Jaspe,6 to 16 years,BUZO O CHAQUETA,46.0,46,45990.0,9.792526173719406e-05,Gray
993800,3,Moda,BUZO O CHAQUETA,Gris Jaspe,Gris Jaspe,6 to 16 years,BUZO O CHAQUETA,10.0,10,45990.0,0.00011495574203931487,Gray
993802,3,Moda,BUZO O CHAQUETA,Gris Jaspe,Gris Jaspe,6 to 16 years,BUZO O CHAQUETA,14.0,14,45990.0,0.00010058627428440052,Gray
993828,3,Moda,PANTALON LARGO,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON LARGO,37.0,37,35990.0,0.00011193059093301707,Gray
993829,3,Moda,PANTALON LARGO,Gris Jaspe,Rosado 15-1626,6 to 16 years,PANTALON LARGO,49.0,49,35990.0,0.00011495574203931476,Gray
993830,3,Moda,PANTALON LARGO,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON LARGO,63.0,61,35990.0,0.00011315955856995039,Gray
993831,3,Moda,PANTALON LARGO,Gris Jaspe,Rosado 15-1626,6 to 16 years,PANTALON LARGO,35.0,35,35990.0,0.00011176252698266723,Gray
993832,3,Moda,PANTALON LARGO,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON LARGO,80.0,36,35990.0,0.00011353653534747137,Gray
993833,3,Moda,PANTALON LARGO,Gris Jaspe,Rosado 15-1626,6 to 16 years,PANTALON LARGO,46.0,46,35990.0,0.00011016591945434331,Gray
993834,3,Moda,PANTALON LARGO,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON LARGO,115.0,28,35990.0,0.00011495574203931494,Gray
993835,3,Moda,PANTALON LARGO,Gris Jaspe,Rosado 15-1626,6 to 16 years,PANTALON LARGO,61.0,45,35990.0,0.00011310161716771284,Gray
993838,3,Moda,PANTALON LARGO,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON LARGO,32.0,32,35990.0,0.00011866399178251859,Gray
993839,3,Moda,PANTALON LARGO,Gris Jaspe,Rosado 15-1626,6 to 16 years,PANTALON LARGO,37.0,37,35990.0,0.00011495574203931484,Gray
993840,3,Moda,PANTALON LARGO,Gris Jaspe,Gris Jaspe,6 to 16 years,PANTALON LARGO,53.0,53,35990.0,0.00011495574203931472,Gray
993841,3,Moda,PANTALON LARGO,Gris Jaspe,Rosado 15-1626,6 to 16 years,PANTALON LARGO,45.0,45,35990.0,0.00011756837254020829,Gray
993843,3,Moda,PANTALON LARGO,Gris,Gris 15-4101,6 to 16 years,PANTALON LARGO,23.0,23,85990.0,0.00011495574203931488,Gray
993845,3,Moda,PANTALON LARGO,Gris,Gris 15-4101,6 to 16 years,PANTALON LARGO,21.0,21,85990.0,0.00010973048103752784,Gray
993847,3,Moda,PANTALON LARGO,Gris,Gris 15-4101,6 to 16 years,PANTALON LARGO,19.0,19,85990.0,0.00010920795493734913,Gray
993849,3,Moda,PANTALON LARGO,Gris,Gris 15-4101,6 to 16 years,PANTALON LARGO,35.0,35,85990.0,0.0001183367932757653,Gray
993853,3,Moda,PANTALON LARGO,Gris,Gris 15-4101,6 to 16 years,PANTALON LARGO,12.0,12,85990.0,9.853349317655561e-05,Gray
993855,3,Moda,PANTALON LARGO,Gris,Gris 15-4101,6 to 16 years,PANTALON LARGO,13.0,13,85990.0,0.00011495574203931488,Gray
993884,3,Moda,CAMISETA,Gris Jaspe,Gris Jaspe,2 to 5 years,CAMISETA,66.0,20,35990.0,0.00011854810897804327,Gray
993885,3,Moda,CAMISETA,Gris Jaspe,Turquesa 13-4910,2 to 5 years,CAMISETA,14.0,14,35990.0,0.00010729202590336055,Gray
993886,3,Moda,CAMISETA,Gris Jaspe,Gris Jaspe,2 to 5 years,CAMISETA,106.0,87,35990.0,0.00011495574203931488,Gray
993887,3,Moda,CAMISETA,Gris Jaspe,Turquesa 13-4910,2 to 5 years,CAMISETA,14.0,14,35990.0,0.00010058627428440052,Gray
993888,3,Moda,CAMISETA,Gris Jaspe,Gris Jaspe,2 to 5 years,CAMISETA,136.0,118,35990.0,0.000115807266054421,Gray
993889,3,Moda,CAMISETA,Gris Jaspe,Turquesa 13-4910,2 to 5 years,CAMISETA,25.0,25,35990.0,9.579645169942907e-05,Gray
993890,3,Moda,CAMISETA,Gris Jaspe,Gris Jaspe,2 to 5 years,CAMISETA,148.0,141,35990.0,0.0001173341367021974,Gray
993891,3,Moda,CAMISETA,Gris Jaspe,Turquesa 13-4910,2 to 5 years,CAMISETA,26.0,26,35990.0,0.0001106981219637847,Gray
993892,3,Moda,CAMISETA,Gris Jaspe,Gris Jaspe,2 to 5 years,CAMISETA,135.0,135,35990.0,0.00011411047923020236,Gray
993893,3,Moda,CAMISETA,Gris Jaspe,Turquesa 13-4910,2 to 5 years,CAMISETA,35.0,35,35990.0,0.00011495574203931485,Gray
993902,3,Moda,BUZO O CHAQUETA,Gris jaspe,Rosado 13-1409,2 to 5 years,BUZO O CHAQUETA,9.0,9,45990.0,0.00011495574203931487,Gray
993904,3,Moda,BUZO O CHAQUETA,Gris jaspe,Rosado 13-1409,2 to 5 years,BUZO O CHAQUETA,6.0,6,45990.0,0.00011495574203931488,Gray
993906,3,Moda,BUZO O CHAQUETA,Gris jaspe,Rosado 13-1409,2 to 5 years,BUZO O CHAQUETA,29.0,29,45990.0,0.00011495574203931488,Gray
993908,3,Moda,BUZO O CHAQUETA,Gris jaspe,Rosado 13-1409,2 to 5 years,BUZO O CHAQUETA,33.0,33,45990.0,0.00011854810897804347,Gray
993910,3,Moda,BUZO O CHAQUETA,Gris jaspe,Rosado 13-1409,2 to 5 years,BUZO O CHAQUETA,52.0,52,45990.0,0.000112786765774422,Gray
993916,3,Moda,CAMISA,Rosado,Rosado 15-1626,6 to 16 years,CAMISA,31.0,31,49990.0,0.0001079887273702655,Pink
993918,3,Moda,CAMISA,Rosado,Rosado 15-1626,6 to 16 years,CAMISA,40.0,40,49990.0,0.00011495574203931481,Pink
993920,3,Moda,CAMISA,Rosado,Rosado 15-1626,6 to 16 years,CAMISA,49.0,49,49990.0,0.00011265662719852845,Pink
993922,3,Moda,CAMISA,Rosado,Rosado 15-1626,6 to 16 years,CAMISA,53.0,53,49990.0,0.00011282693200154963,Pink
993926,3,Moda,CAMISA,Rosado,Rosado 15-1626,6 to 16 years,CAMISA,27.0,27,49990.0,0.0001034601678353834,Pink
993928,3,Moda,CAMISA,Rosado,Rosado 15-1626,6 to 16 years,CAMISA,34.0,34,49990.0,0.00011843924937383957,Pink
993951,3,Moda,PANTALON CORTO,Blanco,Blanco 10-0000,2 to 5 years,PANTALON CORTO,23.0,23,59990.0,0.00011495574203931488,White
993952,3,Moda,PANTALON CORTO,Blanco,Blanco 10-0000,2 to 5 years,PANTALON CORTO,27.0,27,59990.0,0.00011937711673313468,White
993953,3,Moda,PANTALON CORTO,Blanco,Blanco 10-0000,2 to 5 years,PANTALON CORTO,38.0,38,59990.0,0.00010920795493734908,White
993954,3,Moda,PANTALON CORTO,Blanco,Blanco 10-0000,2 to 5 years,PANTALON CORTO,38.0,38,59990.0,0.00011495574203931483,White
993955,3,Moda,PANTALON CORTO,Blanco,Blanco 10-0000,2 to 5 years,PANTALON CORTO,67.0,67,59990.0,0.00011849284179437053,White
993973,3,Moda,CAMISETA,Rojo,Rojo 18-1662,2 to 5 years,CAMISETA,3.0,3,45990.0,0.00011495574203931485,Red
993975,3,Moda,CAMISETA,Rojo,Rojo 18-1662,2 to 5 years,CAMISETA,6.0,6,45990.0,0.00011495574203931488,Red
993977,3,Moda,CAMISETA,Rojo,Rojo 18-1662,2 to 5 years,CAMISETA,11.0,11,45990.0,0.00011495574203931488,Red
993979,3,Moda,CAMISETA,Rojo,Rojo 18-1662,2 to 5 years,CAMISETA,13.0,13,45990.0,0.00011495574203931488,Red
993981,3,Moda,CAMISETA,Rojo,Rojo 18-1662,2 to 5 years,CAMISETA,18.0,18,45990.0,0.00011495574203931487,Red
993983,3,Moda,PANTALON CORTO,Rosado,Rosado 13-1409,6 to 16 years,PANTALON CORTO,47.0,47,65990.0,0.00011495574203931476,Pink
993985,3,Moda,PANTALON CORTO,Rosado,Rosado 13-1409,6 to 16 years,PANTALON CORTO,35.0,35,65990.0,0.00011176252698266723,Pink
993987,3,Moda,PANTALON CORTO,Rosado,Rosado 13-1409,6 to 16 years,PANTALON CORTO,52.0,52,65990.0,0.00011495574203931473,Pink
993989,3,Moda,PANTALON CORTO,Rosado,Rosado 13-1409,6 to 16 years,PANTALON CORTO,50.0,50,65990.0,0.00011495574203931473,Pink
993993,3,Moda,PANTALON CORTO,Rosado,Rosado 13-1409,6 to 16 years,PANTALON CORTO,40.0,40,65990.0,0.00010450522003574073,Pink
993995,3,Moda,PANTALON CORTO,Rosado,Rosado 13-1409,6 to 16 years,PANTALON CORTO,52.0,52,65990.0,0.00011495574203931473,Pink
994001,3,Moda,CAMISETA,Blanco,Blanco 10-0000,0 to 24 months,CAMISETA,8.0,8,29990.0,0.00011495574203931488,White
994003,3,Moda,CAMISETA,Blanco,Blanco 10-0000,0 to 24 months,CAMISETA,22.0,22,29990.0,0.00011495574203931488,White
994005,3,Moda,CAMISETA,Blanco,Blanco 10-0000,0 to 24 months,CAMISETA,49.0,49,29990.0,0.00011495574203931475,White
994007,3,Moda,CAMISETA,Blanco,Blanco 10-0000,0 to 24 months,CAMISETA,16.0,16,29990.0,0.00011495574203931488,White
994009,3,Moda,CAMISETA,Blanco,Blanco 10-0000,0 to 24 months,CAMISETA,22.0,22,29990.0,0.0001099576662984751,White
994011,3,Moda,PANTALON CORTO,Turquesa,Turquesa 13-4910,2 to 5 years,PANTALON CORTO,6.0,6,65990.0,0.00011495574203931488,Blue
994012,3,Moda,PANTALON CORTO,Turquesa,Turquesa 13-4910,2 to 5 years,PANTALON CORTO,15.0,15,65990.0,0.00011495574203931488,Blue
994013,3,Moda,PANTALON CORTO,Turquesa,Turquesa 13-4910,2 to 5 years,PANTALON CORTO,17.0,17,65990.0,0.0001085693119260196,Blue
994014,3,Moda,PANTALON CORTO,Turquesa,Turquesa 13-4910,2 to 5 years,PANTALON CORTO,20.0,20,65990.0,0.00011495574203931487,Blue
994015,3,Moda,PANTALON CORTO,Turquesa,Turquesa 13-4910,2 to 5 years,PANTALON CORTO,32.0,32,65990.0,0.00011147223470479018,Blue
994016,3,Moda,DENIM,Indigo Oscuro,Indigo Oscuro,0 to 24 months,DENIM,1.0,1,59990.0,0.00011495574203931487,Blue
994018,3,Moda,DENIM,Indigo Oscuro,Indigo Oscuro,0 to 24 months,DENIM,4.0,4,59990.0,0.00011495574203931487,Blue
994020,3,Moda,DENIM,Indigo Oscuro,Indigo Oscuro,0 to 24 months,DENIM,19.0,19,59990.0,0.00011495574203931487,Blue
994022,3,Moda,DENIM,Indigo Oscuro,Indigo Oscuro,0 to 24 months,DENIM,6.0,6,59990.0,0.00011495574203931488,Blue
994024,3,Moda,DENIM,Indigo Oscuro,Indigo Oscuro,0 to 24 months,DENIM,6.0,6,59990.0,0.00011495574203931488,Blue
994048,3,Moda,CAMISA,Blanco,Blanco 10-0000,2 to 5 years,CAMISA,18.0,18,55990.0,0.00011495574203931487,White
994050,3,Moda,CAMISA,Blanco,Blanco 10-0000,2 to 5 years,CAMISA,16.0,16,55990.0,0.00011495574203931488,White
